,Stage,Sample,Louvain,DPC
53515,mixed_gastrulation,21,8,8
53516,mixed_gastrulation,21,4,5
53517,mixed_gastrulation,21,5,7
53518,mixed_gastrulation,21,6,4
53519,mixed_gastrulation,21,6,4
53523,mixed_gastrulation,21,8,7
53524,mixed_gastrulation,21,12,6
53525,mixed_gastrulation,21,2,2
53526,mixed_gastrulation,21,2,2
53527,mixed_gastrulation,21,5,7
53528,mixed_gastrulation,21,7,3
53529,mixed_gastrulation,21,3,2
53530,mixed_gastrulation,21,10,5
53532,mixed_gastrulation,21,1,5
53533,mixed_gastrulation,21,3,2
53534,mixed_gastrulation,21,11,1
53536,mixed_gastrulation,21,0,6
53537,mixed_gastrulation,21,0,6
53538,mixed_gastrulation,21,2,2
53539,mixed_gastrulation,21,13,5
53540,mixed_gastrulation,21,2,2
53541,mixed_gastrulation,21,14,9
53542,mixed_gastrulation,21,10,5
53543,mixed_gastrulation,21,8,8
53544,mixed_gastrulation,21,5,7
53545,mixed_gastrulation,21,5,7
53546,mixed_gastrulation,21,4,8
53548,mixed_gastrulation,21,4,8
53549,mixed_gastrulation,21,2,2
53550,mixed_gastrulation,21,1,5
53551,mixed_gastrulation,21,10,5
53552,mixed_gastrulation,21,3,2
53553,mixed_gastrulation,21,1,5
53554,mixed_gastrulation,21,11,1
53555,mixed_gastrulation,21,2,2
53556,mixed_gastrulation,21,12,6
53557,mixed_gastrulation,21,13,5
53558,mixed_gastrulation,21,0,6
53559,mixed_gastrulation,21,14,1
53560,mixed_gastrulation,21,12,6
53561,mixed_gastrulation,21,4,8
53564,mixed_gastrulation,21,13,5
53565,mixed_gastrulation,21,1,5
53566,mixed_gastrulation,21,3,2
53567,mixed_gastrulation,21,3,2
53568,mixed_gastrulation,21,0,6
53569,mixed_gastrulation,21,4,8
53570,mixed_gastrulation,21,8,8
53571,mixed_gastrulation,21,11,1
53573,mixed_gastrulation,21,1,5
53574,mixed_gastrulation,21,2,2
53575,mixed_gastrulation,21,5,7
53576,mixed_gastrulation,21,8,8
53578,mixed_gastrulation,21,2,2
53580,mixed_gastrulation,21,1,5
53581,mixed_gastrulation,21,11,1
53582,mixed_gastrulation,21,6,4
53583,mixed_gastrulation,21,4,7
53584,mixed_gastrulation,21,8,8
53585,mixed_gastrulation,21,9,5
53586,mixed_gastrulation,21,0,6
53587,mixed_gastrulation,21,0,6
53588,mixed_gastrulation,21,4,8
53589,mixed_gastrulation,21,5,8
53590,mixed_gastrulation,21,12,6
53591,mixed_gastrulation,21,3,2
53592,mixed_gastrulation,21,6,4
53593,mixed_gastrulation,21,3,2
53595,mixed_gastrulation,21,9,5
53596,mixed_gastrulation,21,7,0
53597,mixed_gastrulation,21,0,6
53598,mixed_gastrulation,21,10,5
53599,mixed_gastrulation,21,1,5
53600,mixed_gastrulation,21,0,6
53601,mixed_gastrulation,21,9,5
53603,mixed_gastrulation,21,6,4
53605,mixed_gastrulation,21,5,7
53607,mixed_gastrulation,21,4,8
53608,mixed_gastrulation,21,5,7
53609,mixed_gastrulation,21,4,8
53611,mixed_gastrulation,21,1,5
53612,mixed_gastrulation,21,5,7
53613,mixed_gastrulation,21,0,6
53614,mixed_gastrulation,21,14,1
53616,mixed_gastrulation,21,1,5
53618,mixed_gastrulation,21,2,2
53619,mixed_gastrulation,21,5,8
53620,mixed_gastrulation,21,0,6
53621,mixed_gastrulation,21,2,2
53622,mixed_gastrulation,21,5,7
53623,mixed_gastrulation,21,12,6
53624,mixed_gastrulation,21,6,4
53625,mixed_gastrulation,21,7,7
53626,mixed_gastrulation,21,12,6
53627,mixed_gastrulation,21,8,7
53628,mixed_gastrulation,21,10,5
53629,mixed_gastrulation,21,11,1
53630,mixed_gastrulation,21,0,6
53631,mixed_gastrulation,21,0,6
53632,mixed_gastrulation,21,14,1
53634,mixed_gastrulation,21,3,2
53635,mixed_gastrulation,21,5,7
53636,mixed_gastrulation,21,1,5
53638,mixed_gastrulation,21,2,2
53640,mixed_gastrulation,21,1,5
53641,mixed_gastrulation,21,14,1
53642,mixed_gastrulation,21,4,8
53643,mixed_gastrulation,21,7,3
53644,mixed_gastrulation,21,1,5
53645,mixed_gastrulation,21,2,2
53646,mixed_gastrulation,21,3,2
53647,mixed_gastrulation,21,8,8
53648,mixed_gastrulation,21,9,5
53649,mixed_gastrulation,21,5,7
53650,mixed_gastrulation,21,3,2
53652,mixed_gastrulation,21,3,2
53653,mixed_gastrulation,21,3,2
53654,mixed_gastrulation,21,6,4
53655,mixed_gastrulation,21,8,8
53656,mixed_gastrulation,21,10,5
53657,mixed_gastrulation,21,1,5
53658,mixed_gastrulation,21,0,6
53660,mixed_gastrulation,21,1,5
53662,mixed_gastrulation,21,11,1
53664,mixed_gastrulation,21,1,5
53665,mixed_gastrulation,21,2,2
53668,mixed_gastrulation,21,1,5
53669,mixed_gastrulation,21,2,2
53670,mixed_gastrulation,21,1,5
53671,mixed_gastrulation,21,8,8
53672,mixed_gastrulation,21,11,1
53673,mixed_gastrulation,21,13,5
53674,mixed_gastrulation,21,9,5
53675,mixed_gastrulation,21,5,7
53676,mixed_gastrulation,21,0,6
53678,mixed_gastrulation,21,2,2
53679,mixed_gastrulation,21,0,6
53680,mixed_gastrulation,21,12,6
53681,mixed_gastrulation,21,2,2
53682,mixed_gastrulation,21,1,5
53683,mixed_gastrulation,21,0,6
53684,mixed_gastrulation,21,1,5
53685,mixed_gastrulation,21,2,2
53686,mixed_gastrulation,21,2,2
53687,mixed_gastrulation,21,13,5
53689,mixed_gastrulation,21,12,6
53690,mixed_gastrulation,21,6,4
53691,mixed_gastrulation,21,7,3
53692,mixed_gastrulation,21,3,2
53693,mixed_gastrulation,21,0,6
53694,mixed_gastrulation,21,8,8
53695,mixed_gastrulation,21,8,8
53696,mixed_gastrulation,21,10,5
53697,mixed_gastrulation,21,5,7
53698,mixed_gastrulation,21,5,7
53699,mixed_gastrulation,21,8,8
53700,mixed_gastrulation,21,0,6
53701,mixed_gastrulation,21,7,0
53702,mixed_gastrulation,21,4,7
53703,mixed_gastrulation,21,3,2
53704,mixed_gastrulation,21,11,1
53706,mixed_gastrulation,21,7,3
53707,mixed_gastrulation,21,3,2
53708,mixed_gastrulation,21,8,8
53709,mixed_gastrulation,21,8,8
53710,mixed_gastrulation,21,2,2
53711,mixed_gastrulation,21,3,2
53712,mixed_gastrulation,21,3,2
53714,mixed_gastrulation,21,11,1
53715,mixed_gastrulation,21,5,7
53717,mixed_gastrulation,21,6,4
53718,mixed_gastrulation,21,6,4
53719,mixed_gastrulation,21,10,5
53720,mixed_gastrulation,21,6,4
53721,mixed_gastrulation,21,9,5
53722,mixed_gastrulation,21,1,5
53724,mixed_gastrulation,21,10,5
53725,mixed_gastrulation,21,9,5
53726,mixed_gastrulation,21,12,6
53727,mixed_gastrulation,21,8,7
53728,mixed_gastrulation,21,3,2
53731,mixed_gastrulation,21,8,8
53732,mixed_gastrulation,21,5,7
53733,mixed_gastrulation,21,1,5
53734,mixed_gastrulation,21,11,1
53735,mixed_gastrulation,21,4,7
53736,mixed_gastrulation,21,4,8
53738,mixed_gastrulation,21,6,4
53739,mixed_gastrulation,21,5,7
53740,mixed_gastrulation,21,0,6
53741,mixed_gastrulation,21,0,6
53742,mixed_gastrulation,21,9,5
53743,mixed_gastrulation,21,13,5
53744,mixed_gastrulation,21,4,8
53745,mixed_gastrulation,21,1,5
53746,mixed_gastrulation,21,9,5
53747,mixed_gastrulation,21,6,7
53748,mixed_gastrulation,21,0,6
53749,mixed_gastrulation,21,2,2
53750,mixed_gastrulation,21,7,0
53751,mixed_gastrulation,21,12,6
53752,mixed_gastrulation,21,1,5
53755,mixed_gastrulation,21,3,2
53756,mixed_gastrulation,21,0,6
53757,mixed_gastrulation,21,6,4
53759,mixed_gastrulation,21,1,5
53760,mixed_gastrulation,21,2,2
53761,mixed_gastrulation,21,0,6
53762,mixed_gastrulation,21,9,5
53763,mixed_gastrulation,21,8,8
53764,mixed_gastrulation,21,1,5
53765,mixed_gastrulation,21,0,6
53766,mixed_gastrulation,21,12,6
53767,mixed_gastrulation,21,2,2
53768,mixed_gastrulation,21,7,3
53769,mixed_gastrulation,21,2,2
53770,mixed_gastrulation,21,0,6
53772,mixed_gastrulation,21,9,5
53773,mixed_gastrulation,21,5,7
53774,mixed_gastrulation,21,3,2
53775,mixed_gastrulation,21,0,6
53776,mixed_gastrulation,21,0,6
53777,mixed_gastrulation,21,1,5
53781,mixed_gastrulation,21,1,5
53782,mixed_gastrulation,21,4,8
53783,mixed_gastrulation,21,7,0
53784,mixed_gastrulation,21,2,2
53786,mixed_gastrulation,21,0,6
53787,mixed_gastrulation,21,1,5
53788,mixed_gastrulation,21,4,8
53789,mixed_gastrulation,21,9,5
53791,mixed_gastrulation,21,0,6
53792,mixed_gastrulation,21,0,6
53794,mixed_gastrulation,21,3,2
53796,mixed_gastrulation,21,8,8
53797,mixed_gastrulation,21,11,1
53800,mixed_gastrulation,21,2,2
53801,mixed_gastrulation,21,11,1
53802,mixed_gastrulation,21,8,8
53803,mixed_gastrulation,21,3,2
53805,mixed_gastrulation,21,5,7
53806,mixed_gastrulation,21,6,4
53807,mixed_gastrulation,21,4,8
53810,mixed_gastrulation,21,4,8
53811,mixed_gastrulation,21,2,2
53812,mixed_gastrulation,21,8,7
53813,mixed_gastrulation,21,0,6
53814,mixed_gastrulation,21,10,5
53816,mixed_gastrulation,21,12,6
53817,mixed_gastrulation,21,2,2
53819,mixed_gastrulation,21,7,3
53820,mixed_gastrulation,21,8,8
53821,mixed_gastrulation,21,2,2
53822,mixed_gastrulation,21,2,2
53824,mixed_gastrulation,21,10,5
53825,mixed_gastrulation,21,8,8
53826,mixed_gastrulation,21,2,2
53827,mixed_gastrulation,21,13,5
53828,mixed_gastrulation,21,2,2
53830,mixed_gastrulation,21,8,8
53831,mixed_gastrulation,21,1,5
53832,mixed_gastrulation,21,3,2
53833,mixed_gastrulation,21,12,6
53834,mixed_gastrulation,21,1,5
53835,mixed_gastrulation,21,2,2
53836,mixed_gastrulation,21,1,5
53837,mixed_gastrulation,21,3,2
53838,mixed_gastrulation,21,5,7
53839,mixed_gastrulation,21,1,5
53840,mixed_gastrulation,21,13,5
53842,mixed_gastrulation,21,6,4
53843,mixed_gastrulation,21,8,8
53844,mixed_gastrulation,21,4,8
53845,mixed_gastrulation,21,4,8
53846,mixed_gastrulation,21,0,6
53847,mixed_gastrulation,21,5,7
53848,mixed_gastrulation,21,1,5
53849,mixed_gastrulation,21,1,5
53850,mixed_gastrulation,21,4,8
53851,mixed_gastrulation,21,0,6
53852,mixed_gastrulation,21,4,8
53853,mixed_gastrulation,21,2,2
53854,mixed_gastrulation,21,4,8
53855,mixed_gastrulation,21,3,2
53856,mixed_gastrulation,21,13,5
53857,mixed_gastrulation,21,13,5
53859,mixed_gastrulation,21,2,2
53860,mixed_gastrulation,21,8,7
53861,mixed_gastrulation,21,1,5
53862,mixed_gastrulation,21,0,6
53864,mixed_gastrulation,21,9,5
53865,mixed_gastrulation,21,1,5
53866,mixed_gastrulation,21,11,1
53867,mixed_gastrulation,21,1,5
53868,mixed_gastrulation,21,14,1
53870,mixed_gastrulation,21,0,6
53871,mixed_gastrulation,21,3,2
53872,mixed_gastrulation,21,3,2
53873,mixed_gastrulation,21,13,5
53874,mixed_gastrulation,21,5,7
53875,mixed_gastrulation,21,12,6
53876,mixed_gastrulation,21,2,2
53877,mixed_gastrulation,21,0,6
53878,mixed_gastrulation,21,0,6
53879,mixed_gastrulation,21,1,5
53880,mixed_gastrulation,21,1,5
53881,mixed_gastrulation,21,5,7
53882,mixed_gastrulation,21,0,6
53883,mixed_gastrulation,21,4,7
53884,mixed_gastrulation,21,1,5
53886,mixed_gastrulation,21,0,6
53888,mixed_gastrulation,21,0,6
53889,mixed_gastrulation,21,1,5
53890,mixed_gastrulation,21,3,2
53891,mixed_gastrulation,21,5,7
53892,mixed_gastrulation,21,1,5
53893,mixed_gastrulation,21,0,6
53894,mixed_gastrulation,21,12,6
53895,mixed_gastrulation,21,8,8
53896,mixed_gastrulation,21,13,2
53897,mixed_gastrulation,21,0,6
53898,mixed_gastrulation,21,2,2
53900,mixed_gastrulation,21,10,5
53901,mixed_gastrulation,21,2,2
53902,mixed_gastrulation,21,1,5
53903,mixed_gastrulation,21,1,5
53904,mixed_gastrulation,21,1,5
53905,mixed_gastrulation,21,10,5
53906,mixed_gastrulation,21,2,5
53907,mixed_gastrulation,21,8,8
53908,mixed_gastrulation,21,6,4
53909,mixed_gastrulation,21,14,1
53910,mixed_gastrulation,21,0,6
53911,mixed_gastrulation,21,5,7
53913,mixed_gastrulation,21,2,2
53915,mixed_gastrulation,21,11,1
53916,mixed_gastrulation,21,10,5
53917,mixed_gastrulation,21,12,6
53919,mixed_gastrulation,21,8,8
53920,mixed_gastrulation,21,12,6
53922,mixed_gastrulation,21,8,8
53923,mixed_gastrulation,21,11,1
53924,mixed_gastrulation,21,12,6
53925,mixed_gastrulation,21,3,2
53927,mixed_gastrulation,21,0,6
53928,mixed_gastrulation,21,14,1
53929,mixed_gastrulation,21,0,6
53930,mixed_gastrulation,21,3,2
53932,mixed_gastrulation,21,11,1
53933,mixed_gastrulation,21,10,5
53934,mixed_gastrulation,21,3,2
53935,mixed_gastrulation,21,12,6
53936,mixed_gastrulation,21,6,4
53938,mixed_gastrulation,21,1,5
53939,mixed_gastrulation,21,4,8
53940,mixed_gastrulation,21,3,2
53941,mixed_gastrulation,21,0,6
53942,mixed_gastrulation,21,10,5
53943,mixed_gastrulation,21,10,5
53944,mixed_gastrulation,21,8,8
53945,mixed_gastrulation,21,14,1
53946,mixed_gastrulation,21,8,8
53947,mixed_gastrulation,21,5,7
53948,mixed_gastrulation,21,0,6
53949,mixed_gastrulation,21,3,2
53950,mixed_gastrulation,21,4,8
53952,mixed_gastrulation,21,3,2
53953,mixed_gastrulation,21,4,8
53954,mixed_gastrulation,21,7,3
53955,mixed_gastrulation,21,1,5
53956,mixed_gastrulation,21,11,1
53957,mixed_gastrulation,21,1,2
53958,mixed_gastrulation,21,4,8
53961,mixed_gastrulation,21,5,7
53962,mixed_gastrulation,21,0,6
53963,mixed_gastrulation,21,9,5
53964,mixed_gastrulation,21,12,6
53965,mixed_gastrulation,21,5,7
53967,mixed_gastrulation,21,14,9
53969,mixed_gastrulation,21,11,1
53970,mixed_gastrulation,21,5,8
53971,mixed_gastrulation,21,0,6
53972,mixed_gastrulation,21,9,5
53974,mixed_gastrulation,21,8,8
53975,mixed_gastrulation,21,0,6
53976,mixed_gastrulation,21,6,4
53978,mixed_gastrulation,21,9,5
53979,mixed_gastrulation,21,5,7
53980,mixed_gastrulation,21,6,7
53981,mixed_gastrulation,21,2,2
53982,mixed_gastrulation,21,2,2
53983,mixed_gastrulation,21,2,2
53984,mixed_gastrulation,21,11,1
53986,mixed_gastrulation,21,0,6
53987,mixed_gastrulation,21,5,7
53988,mixed_gastrulation,21,7,3
53989,mixed_gastrulation,21,2,2
53990,mixed_gastrulation,21,3,2
53991,mixed_gastrulation,21,4,8
53992,mixed_gastrulation,21,10,5
53994,mixed_gastrulation,21,5,7
53995,mixed_gastrulation,21,14,1
53996,mixed_gastrulation,21,7,0
53997,mixed_gastrulation,21,5,7
53998,mixed_gastrulation,21,9,8
53999,mixed_gastrulation,21,6,4
54004,mixed_gastrulation,21,10,5
54006,mixed_gastrulation,21,4,8
54007,mixed_gastrulation,21,2,2
54008,mixed_gastrulation,21,11,1
54009,mixed_gastrulation,21,7,3
54011,mixed_gastrulation,21,10,5
54012,mixed_gastrulation,21,9,5
54013,mixed_gastrulation,21,8,8
54014,mixed_gastrulation,21,0,6
54015,mixed_gastrulation,21,13,5
54016,mixed_gastrulation,21,0,6
54017,mixed_gastrulation,21,3,2
54018,mixed_gastrulation,21,12,6
54019,mixed_gastrulation,21,0,6
54020,mixed_gastrulation,21,14,1
54021,mixed_gastrulation,21,9,2
54022,mixed_gastrulation,21,5,7
54023,mixed_gastrulation,21,0,6
54024,mixed_gastrulation,21,0,6
54025,mixed_gastrulation,21,2,5
54026,mixed_gastrulation,21,0,6
54029,mixed_gastrulation,21,5,7
54030,mixed_gastrulation,21,0,6
54031,mixed_gastrulation,21,0,6
54033,mixed_gastrulation,21,2,2
54034,mixed_gastrulation,21,0,6
54035,mixed_gastrulation,21,1,5
54036,mixed_gastrulation,21,5,7
54037,mixed_gastrulation,21,2,2
54038,mixed_gastrulation,21,14,9
54040,mixed_gastrulation,21,1,5
54041,mixed_gastrulation,21,1,5
54043,mixed_gastrulation,21,2,2
54044,mixed_gastrulation,21,0,6
54045,mixed_gastrulation,21,4,5
54047,mixed_gastrulation,21,2,2
54048,mixed_gastrulation,21,0,6
54049,mixed_gastrulation,21,5,7
54050,mixed_gastrulation,21,13,5
54051,mixed_gastrulation,21,7,3
54052,mixed_gastrulation,21,1,5
54053,mixed_gastrulation,21,2,2
54054,mixed_gastrulation,21,9,5
54055,mixed_gastrulation,21,0,6
54057,mixed_gastrulation,21,11,1
54058,mixed_gastrulation,21,0,6
54059,mixed_gastrulation,21,0,6
54060,mixed_gastrulation,21,12,6
54061,mixed_gastrulation,21,2,2
54066,mixed_gastrulation,21,7,3
54068,mixed_gastrulation,21,0,6
54069,mixed_gastrulation,21,2,2
54070,mixed_gastrulation,21,4,8
54071,mixed_gastrulation,21,5,7
54072,mixed_gastrulation,21,4,8
54073,mixed_gastrulation,21,0,6
54074,mixed_gastrulation,21,11,1
54076,mixed_gastrulation,21,8,8
54077,mixed_gastrulation,21,6,4
54078,mixed_gastrulation,21,0,6
54079,mixed_gastrulation,21,7,3
54081,mixed_gastrulation,21,1,5
54082,mixed_gastrulation,21,7,3
54084,mixed_gastrulation,21,0,6
54085,mixed_gastrulation,21,2,2
54086,mixed_gastrulation,21,3,2
54089,mixed_gastrulation,21,6,7
54090,mixed_gastrulation,21,5,7
54091,mixed_gastrulation,21,5,7
54092,mixed_gastrulation,21,5,8
54093,mixed_gastrulation,21,4,8
54094,mixed_gastrulation,21,12,6
54095,mixed_gastrulation,21,5,7
54096,mixed_gastrulation,21,13,5
54097,mixed_gastrulation,21,7,4
54098,mixed_gastrulation,21,8,8
54099,mixed_gastrulation,21,12,6
54100,mixed_gastrulation,21,7,0
54102,mixed_gastrulation,21,3,2
54103,mixed_gastrulation,21,6,7
54105,mixed_gastrulation,21,12,6
54106,mixed_gastrulation,21,9,5
54107,mixed_gastrulation,21,4,8
54109,mixed_gastrulation,21,1,5
54110,mixed_gastrulation,21,0,6
54111,mixed_gastrulation,21,5,4
54112,mixed_gastrulation,21,7,3
54113,mixed_gastrulation,21,9,5
54114,mixed_gastrulation,21,4,8
54115,mixed_gastrulation,21,1,5
54116,mixed_gastrulation,21,2,2
54117,mixed_gastrulation,21,7,7
54118,mixed_gastrulation,21,2,2
54119,mixed_gastrulation,21,7,0
54120,mixed_gastrulation,21,3,2
54121,mixed_gastrulation,21,9,5
54122,mixed_gastrulation,21,5,7
54124,mixed_gastrulation,21,3,2
54125,mixed_gastrulation,21,5,7
54127,mixed_gastrulation,21,1,5
54128,mixed_gastrulation,21,3,2
54129,mixed_gastrulation,21,10,5
54130,mixed_gastrulation,21,0,6
54131,mixed_gastrulation,21,2,2
54132,mixed_gastrulation,21,5,7
54133,mixed_gastrulation,21,10,5
54134,mixed_gastrulation,21,2,2
54136,mixed_gastrulation,21,2,2
54137,mixed_gastrulation,21,5,7
54138,mixed_gastrulation,21,1,5
54139,mixed_gastrulation,21,6,4
54140,mixed_gastrulation,21,7,3
54143,mixed_gastrulation,21,5,7
54144,mixed_gastrulation,21,1,5
54145,mixed_gastrulation,21,7,3
54147,mixed_gastrulation,21,7,0
54148,mixed_gastrulation,21,3,2
54149,mixed_gastrulation,21,0,6
54150,mixed_gastrulation,21,10,5
54151,mixed_gastrulation,21,0,6
54152,mixed_gastrulation,21,6,7
54153,mixed_gastrulation,21,2,2
54155,mixed_gastrulation,21,11,1
54156,mixed_gastrulation,21,4,8
54157,mixed_gastrulation,21,3,2
54158,mixed_gastrulation,21,6,4
54161,mixed_gastrulation,21,9,8
54162,mixed_gastrulation,21,0,6
54163,mixed_gastrulation,21,0,6
54164,mixed_gastrulation,21,2,2
54165,mixed_gastrulation,21,11,1
54166,mixed_gastrulation,21,5,7
54167,mixed_gastrulation,21,4,8
54169,mixed_gastrulation,21,2,2
54170,mixed_gastrulation,21,13,2
54172,mixed_gastrulation,21,2,2
54173,mixed_gastrulation,21,9,5
54174,mixed_gastrulation,21,1,5
54175,mixed_gastrulation,21,0,6
54176,mixed_gastrulation,21,11,1
54177,mixed_gastrulation,21,0,6
54179,mixed_gastrulation,21,1,5
54180,mixed_gastrulation,21,0,6
54183,mixed_gastrulation,21,1,5
54185,mixed_gastrulation,21,1,5
54186,mixed_gastrulation,21,3,5
54187,mixed_gastrulation,21,1,5
54188,mixed_gastrulation,21,2,2
54189,mixed_gastrulation,21,3,2
54190,mixed_gastrulation,21,7,4
54191,mixed_gastrulation,21,13,2
54192,mixed_gastrulation,21,1,5
54194,mixed_gastrulation,21,1,5
54195,mixed_gastrulation,21,9,8
54196,mixed_gastrulation,21,0,6
54197,mixed_gastrulation,21,8,8
54198,mixed_gastrulation,21,10,5
54199,mixed_gastrulation,21,4,8
54200,mixed_gastrulation,21,5,7
54201,mixed_gastrulation,21,3,2
54202,mixed_gastrulation,21,10,5
54203,mixed_gastrulation,21,6,4
54204,mixed_gastrulation,21,14,9
54205,mixed_gastrulation,21,5,8
54209,mixed_gastrulation,21,2,2
54210,mixed_gastrulation,21,11,1
54212,mixed_gastrulation,21,13,5
54213,mixed_gastrulation,21,8,8
54214,mixed_gastrulation,21,8,8
54215,mixed_gastrulation,21,12,6
54216,mixed_gastrulation,21,5,8
54217,mixed_gastrulation,21,13,5
54218,mixed_gastrulation,21,2,2
54220,mixed_gastrulation,21,7,0
54222,mixed_gastrulation,21,12,6
54223,mixed_gastrulation,21,5,7
54224,mixed_gastrulation,21,1,5
54225,mixed_gastrulation,21,0,6
54226,mixed_gastrulation,21,0,6
54227,mixed_gastrulation,21,1,5
54228,mixed_gastrulation,21,1,5
54229,mixed_gastrulation,21,2,2
54231,mixed_gastrulation,21,7,0
54232,mixed_gastrulation,21,3,2
54233,mixed_gastrulation,21,3,2
54234,mixed_gastrulation,21,11,1
54235,mixed_gastrulation,21,1,5
54236,mixed_gastrulation,21,2,2
54237,mixed_gastrulation,21,12,6
54238,mixed_gastrulation,21,5,7
54239,mixed_gastrulation,21,2,2
54240,mixed_gastrulation,21,6,4
54242,mixed_gastrulation,21,1,5
54243,mixed_gastrulation,21,1,5
54244,mixed_gastrulation,21,3,2
54248,mixed_gastrulation,21,1,5
54249,mixed_gastrulation,21,3,2
54250,mixed_gastrulation,21,9,5
54251,mixed_gastrulation,21,2,2
54253,mixed_gastrulation,21,8,8
54254,mixed_gastrulation,21,8,8
54255,mixed_gastrulation,21,3,2
54257,mixed_gastrulation,21,0,6
54258,mixed_gastrulation,21,0,6
54259,mixed_gastrulation,21,11,1
54262,mixed_gastrulation,21,10,8
54263,mixed_gastrulation,21,13,5
54264,mixed_gastrulation,21,7,3
54265,mixed_gastrulation,21,13,5
54266,mixed_gastrulation,21,3,2
54267,mixed_gastrulation,21,3,2
54268,mixed_gastrulation,21,2,2
54269,mixed_gastrulation,21,0,6
54271,mixed_gastrulation,21,3,2
54272,mixed_gastrulation,21,4,8
54273,mixed_gastrulation,21,4,8
54274,mixed_gastrulation,21,13,5
54276,mixed_gastrulation,21,3,2
54277,mixed_gastrulation,21,9,5
54278,mixed_gastrulation,21,1,5
54279,mixed_gastrulation,21,12,6
54280,mixed_gastrulation,21,5,7
54281,mixed_gastrulation,21,0,6
54282,mixed_gastrulation,21,1,5
54283,mixed_gastrulation,21,5,7
54284,mixed_gastrulation,21,3,2
54285,mixed_gastrulation,21,2,2
54286,mixed_gastrulation,21,13,5
54287,mixed_gastrulation,21,12,6
54288,mixed_gastrulation,21,4,8
54290,mixed_gastrulation,21,4,8
54292,mixed_gastrulation,21,3,2
54293,mixed_gastrulation,21,0,6
54294,mixed_gastrulation,21,4,5
54295,mixed_gastrulation,21,3,2
54297,mixed_gastrulation,21,13,5
54298,mixed_gastrulation,21,2,2
54299,mixed_gastrulation,21,5,7
54300,mixed_gastrulation,21,3,2
54301,mixed_gastrulation,21,3,2
54303,mixed_gastrulation,21,5,7
54304,mixed_gastrulation,21,10,5
54305,mixed_gastrulation,21,1,5
54306,mixed_gastrulation,21,13,5
54307,mixed_gastrulation,21,6,4
54308,mixed_gastrulation,21,7,0
54309,mixed_gastrulation,21,3,2
54310,mixed_gastrulation,21,4,8
54311,mixed_gastrulation,21,9,5
54312,mixed_gastrulation,21,14,9
54313,mixed_gastrulation,21,12,6
54314,mixed_gastrulation,21,2,2
54315,mixed_gastrulation,21,2,2
54316,mixed_gastrulation,21,1,5
54317,mixed_gastrulation,21,14,1
54318,mixed_gastrulation,21,0,6
54319,mixed_gastrulation,21,7,0
54320,mixed_gastrulation,21,8,8
